schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,sim_attempt_id,sim_outcome,scenario
1.0.0,154400,2026-08-10-001,FOIL_001,48.840710,20.318095,25.682969,0.864439,45898.943574,24.778944,23.516410,22.706071,22.817843,22.844738,22.891397,23.057782,23.041649,22.462157,3863.441242,False,0.037924,0.030627,1.022186,-6.580720,-4.567546,-1.793187,0.764308,37.183166,0,True,True,40.553580,-105.162725,6.557407,66.346125,2,FOILING,3,SUCCESS,Learning session
1.0.0,154500,2026-08-10-001,FOIL_001,48.878961,19.386620,24.025070,0.860547,45287.916191,24.779964,23.516984,22.704340,22.780186,22.894567,22.929871,23.030314,23.155697,22.462463,3850.945625,False,-0.074511,-0.011366,0.992274,-2.777025,-8.081220,6.685938,0.764846,37.209488,0,True,True,40.553585,-105.162715,6.556934,65.340280,2,FOILING,3,SUCCESS,Learning session
1.0.0,154600,2026-08-10-001,FOIL_001,48.902763,18.803913,24.124108,0.867698,45478.566665,24.780923,23.517530,22.734666,22.793200,22.908849,22.935371,23.004459,23.084855,22.462757,3867.505901,False,0.032023,0.024004,0.973147,2.029773,-2.165656,0.563390,0.765369,37.235032,0,True,True,40.553586,-105.162706,6.534050,66.825737,2,FOILING,3,SUCCESS,Learning session
1.0.0,154700,2026-08-10-001,FOIL_001,48.949195,17.679645,21.266973,0.860364,45204.858366,24.781762,23.518022,22.696583,22.857997,22.847338,22.930302,23.018819,23.156139,22.463030,3844.687774,False,0.009718,-0.013304,0.989636,4.589555,-0.147885,1.672860,0.765860,37.259071,0,True,True,40.553588,-105.162702,6.569856,67.872274,2,FOILING,3,SUCCESS,Learning session
1.0.0,154800,2026-08-10-001,FOIL_001,48.833201,20.455254,24.727396,0.854703,46168.794782,24.782895,23.518648,22.769653,22.731110,22.801850,22.915434,23.054741,23.021819,22.463355,3827.089320,False,0.008197,-0.038960,0.963141,10.092581,8.762533,-4.615838,0.766428,37.286818,0,True,True,40.553593,-105.162695,6.702824,66.164405,2,FOILING,3,SUCCESS,Learning session
1.0.0,154900,2026-08-10-001,FOIL_001,48.852885,19.969930,25.375451,0.838795,44925.671068,24.783976,23.519250,22.772457,22.714950,22.820914,22.947643,23.027466,23.105555,22.463672,3818.317569,False,-0.043566,-0.008591,1.024314,0.820632,7.901210,1.851734,0.766983,37.313917,0,True,True,40.553594,-105.162693,6.574877,66.361146,2,FOILING,3,SUCCESS,Learning session
1.0.0,155000,2026-08-10-001,FOIL_001,48.912974,18.515013,24.096751,0.843849,45004.217454,24.784903,23.519782,22.674632,22.803333,22.867329,22.959203,23.037212,23.128046,22.463961,3888.315026,False,-0.036559,-0.014097,1.055744,-6.943210,5.665938,3.114197,0.767497,37.339074,0,True,True,40.553596,-105.162680,6.570658,66.702237,2,FOILING,3,SUCCESS,Learning session
1.0.0,155100,2026-08-10-001,FOIL_001,48.858190,19.820367,25.133476,0.842994,44968.672207,24.785967,23.520376,22.767688,22.783883,22.850475,22.937443,23.037191,23.027595,22.464274,3859.993783,False,-0.060999,0.026995,1.082293,3.385527,0.439656,1.743140,0.768047,37.365973,0,True,True,40.553597,-105.162677,6.549234,66.039806,2,FOILING,3,SUCCESS,Learning session
1.0.0,155200,2026-08-10-001,FOIL_001,48.883533,19.199951,24.617464,0.855471,44898.366199,24.786966,23.520941,22.637418,22.754532,22.967560,22.958315,23.018805,23.066513,22.464576,3892.697696,False,-0.000752,0.033963,0.988321,-3.747318,-0.397203,3.344717,0.768581,37.392044,0,True,True,40.553600,-105.162668,6.400018,67.590992,2,FOILING,3,SUCCESS,Learning session
1.0.0,155300,2026-08-10-001,FOIL_001,48.936920,17.907981,22.864030,0.829979,44324.310660,24.787827,23.521443,22.723567,22.785408,22.852653,22.965348,23.017094,23.201468,22.464852,3887.345516,False,-0.001911,0.006728,1.056886,-11.083265,-4.222104,-2.905101,0.769078,37.416388,0,True,True,40.553605,-105.162657,6.340811,66.842519,2,FOILING,3,SUCCESS,Learning session
1.0.0,155400,2026-08-10-001,FOIL_001,48.909465,18.556202,24.176033,0.841098,44774.576981,24.788756,23.521976,22.738690,22.744122,22.849092,22.986725,23.122871,23.070661,22.465142,3838.685997,False,0.022879,0.010876,1.016116,-2.967986,5.916044,0.470008,0.769594,37.441598,0,True,True,40.553608,-105.162653,6.590203,67.684871,2,FOILING,3,SUCCESS,Learning session
1.0.0,155500,2026-08-10-001,FOIL_001,48.849863,19.977492,25.579551,0.836555,44802.751083,24.789836,23.522578,22.691325,22.732190,22.889745,23.007869,23.007022,23.201288,22.465458,3866.922435,False,-0.021390,0.042153,1.079099,-5.873941,3.778686,0.312950,0.770149,37.468706,0,True,True,40.553602,-105.162641,6.569219,65.198511,2,FOILING,3,SUCCESS,Learning session
1.0.0,155600,2026-08-10-001,FOIL_001,48.945664,17.666301,22.777055,0.851238,44644.179760,24.790670,23.523068,22.719914,22.758435,22.952640,22.903193,23.050947,23.084805,22.465730,3859.903039,False,0.011973,-0.006248,1.051524,-6.108867,-0.715235,-0.279422,0.770639,37.492726,0,True,True,40.553609,-105.162637,6.359472,67.475679,2,FOILING,3,SUCCESS,Learning session
1.0.0,155700,2026-08-10-001,FOIL_001,48.868797,19.500735,24.607762,0.822480,44369.522345,24.791699,23.523646,22.646121,22.725123,22.814402,22.970627,23.067297,23.119238,22.466037,3893.864934,False,-0.072934,0.059534,0.984746,0.926744,2.694561,-1.352466,0.771181,37.519197,0,True,True,40.553611,-105.162624,6.477210,65.798148,2,FOILING,3,SUCCESS,Learning session
1.0.0,155800,2026-08-10-001,FOIL_001,48.892947,18.909486,24.690163,0.827003,44051.606116,24.792664,23.524196,22.722828,22.732709,22.871558,22.965843,23.004501,23.114598,22.466333,3878.550149,False,0.056940,0.017946,1.025513,-3.665604,4.609375,-1.300008,0.771706,37.544879,0,True,True,40.553612,-105.162626,6.397134,64.802647,2,FOILING,3,SUCCESS,Learning session
1.0.0,155900,2026-08-10-001,FOIL_001,48.853635,19.843299,24.224560,0.838074,44533.872602,24.793728,23.524791,22.680108,22.817908,22.854772,22.941855,23.037014,23.075040,22.466647,3875.567075,False,-0.019395,-0.002956,0.997231,0.100718,5.161924,8.779636,0.772257,37.571807,0,True,True,40.553613,-105.162616,6.375240,67.065675,2,FOILING,3,SUCCESS,Learning session
1.0.0,156000,2026-08-10-001,FOIL_001,48.896558,18.800708,23.216935,0.848780,44255.273142,24.794682,23.525335,22.665698,22.802276,22.885200,22.927209,23.028097,23.114968,22.466940,3862.872657,False,0.019578,0.009956,1.036515,-5.360171,-4.343447,0.213007,0.772780,37.597343,0,True,True,40.553618,-105.162609,6.506316,66.080931,2,FOILING,3,SUCCESS,Learning session
1.0.0,156100,2026-08-10-001,FOIL_001,48.859627,19.677172,25.246471,0.845390,44426.767648,24.795727,23.525922,22.728797,22.778249,22.885691,22.883555,23.012619,23.104929,22.467251,3844.029421,False,0.064366,0.013452,1.060876,3.478646,1.111013,-2.313936,0.773326,37.624049,0,True,True,40.553621,-105.162606,6.515817,66.064437,2,FOILING,3,SUCCESS,Learning session
1.0.0,156200,2026-08-10-001,FOIL_001,48.960973,17.234557,22.523456,0.839510,44137.366957,24.796514,23.526390,22.713880,22.791076,22.885390,23.020052,23.030725,23.122032,22.467514,3873.112179,False,0.021268,0.014353,1.014149,-0.204846,2.259060,-2.933767,0.773805,37.647488,0,True,True,40.553621,-105.162594,6.499774,67.183790,2,FOILING,3,SUCCESS,Learning session
1.0.0,156300,2026-08-10-001,FOIL_001,48.948037,17.534526,22.384920,0.853848,44801.251302,24.797332,23.526873,22.737176,22.881079,22.888604,23.004755,23.085168,23.128163,22.467783,3856.611604,False,-0.003451,-0.015166,0.955390,3.281774,8.148021,3.111287,0.774292,37.671330,0,True,True,40.553628,-105.162595,6.466100,66.785010,2,FOILING,3,SUCCESS,Learning session
1.0.0,156400,2026-08-10-001,FOIL_001,48.832553,20.297259,25.145469,0.835635,43972.478459,24.798442,23.527489,22.687563,22.757102,22.935692,22.996635,23.055160,23.181745,22.468106,3860.198021,False,0.001607,0.083318,0.961466,-0.718084,-3.749826,2.073282,0.774856,37.698862,0,True,True,40.553630,-105.162580,6.307682,67.333368,2,FOILING,3,SUCCESS,Learning session
1.0.0,156500,2026-08-10-001,FOIL_001,48.906310,18.513303,24.616835,0.839350,44589.061509,24.799363,23.528019,22.715050,22.770931,22.925428,22.972032,23.010224,23.114049,22.468394,3846.185309,False,0.010425,0.003483,0.983563,-4.259251,-0.108580,0.702195,0.775370,37.724013,0,True,True,40.553633,-105.162578,6.376156,67.868450,2,FOILING,3,SUCCESS,Learning session
1.0.0,156600,2026-08-10-001,FOIL_001,48.882859,19.065691,23.770774,0.816831,43955.570130,24.800342,23.528575,22.765687,22.750282,22.873688,22.935067,22.980063,23.165588,22.468692,3834.798727,False,-0.016830,-0.045020,0.918226,0.581508,0.339206,-1.616196,0.775900,37.749901,0,True,True,40.553627,-105.162568,6.358771,69.576265,2,FOILING,3,SUCCESS,Learning session
1.0.0,156700,2026-08-10-001,FOIL_001,48.945697,17.547646,23.335993,0.813127,44213.651110,24.801160,23.529058,22.670554,22.751803,22.876217,22.932273,22.963793,23.117804,22.468961,3849.900007,False,0.003674,0.079895,0.971930,-0.165765,1.530928,-4.213805,0.776387,37.773759,0,True,True,40.553633,-105.162557,6.344140,67.323992,2,FOILING,3,SUCCESS,Learning session
1.0.0,156800,2026-08-10-001,FOIL_001,48.865237,19.468127,24.876968,0.812784,43992.109472,24.802181,23.529634,22.732811,22.841658,22.892765,22.955667,22.995356,23.070430,22.469268,3870.210060,False,-0.007975,0.013908,0.968573,1.539188,-4.234190,0.334545,0.776928,37.800184,0,True,True,40.553638,-105.162550,6.416650,67.234783,2,FOILING,3,SUCCESS,Learning session
1.0.0,156900,2026-08-10-001,FOIL_001,48.888937,18.887737,23.471285,0.839136,44048.011189,24.803140,23.530181,22.742164,22.833637,22.815556,22.975642,23.062643,23.084219,22.469563,3856.071067,False,-0.030971,0.055338,0.943710,-7.700970,-6.568366,-1.736647,0.777453,37.825834,0,True,True,40.553638,-105.162548,6.404820,69.624961,2,FOILING,3,SUCCESS,Learning session
1.0.0,157000,2026-08-10-001,FOIL_001,48.893831,18.759470,23.267046,0.820417,43290.108086,24.804086,23.530722,22.749183,22.729760,22.887297,22.986285,23.031923,23.138422,22.469855,3890.153950,False,-0.019769,0.017417,1.000132,-3.504826,-4.079134,4.589471,0.777974,37.851313,0,True,True,40.553640,-105.162541,6.313281,68.133979,2,FOILING,3,SUCCESS,Learning session
1.0.0,157100,2026-08-10-001,FOIL_001,48.940956,17.618724,22.207103,0.816177,43556.628667,24.804910,23.531208,22.666630,22.762509,22.889629,22.985727,22.979187,23.178093,22.470126,3873.020617,False,-0.011727,0.003286,1.054754,-2.014260,0.417551,4.074235,0.778463,37.875265,0,True,True,40.553642,-105.162541,6.329774,69.094229,2,FOILING,3,SUCCESS,Learning session
1.0.0,157200,2026-08-10-001,FOIL_001,48.904337,18.486603,22.964713,0.825942,43270.738695,24.805826,23.531736,22.710633,22.840351,22.889459,22.931268,23.051790,23.130643,22.470413,3853.125008,False,-0.011337,0.024591,1.041801,2.093974,-4.228664,-1.639523,0.778977,37.900378,0,True,True,40.553647,-105.162528,6.298727,67.618457,2,FOILING,3,SUCCESS,Learning session
1.0.0,157300,2026-08-10-001,FOIL_001,48.901221,18.550816,22.967528,0.818211,43655.399615,24.806748,23.532267,22.664156,22.822654,22.866839,22.950437,23.065727,23.070660,22.470701,3851.407234,False,-0.053312,-0.028535,0.993720,-5.288056,6.353567,5.028902,0.779492,37.925577,0,True,True,40.553649,-105.162518,6.488310,69.057621,2,FOILING,3,SUCCESS,Learning session
1.0.0,157400,2026-08-10-001,FOIL_001,48.844878,19.893739,25.256376,0.820209,43318.007755,24.807812,23.532862,22.772885,22.825454,22.930655,23.023032,22.979589,23.131630,22.471015,3865.317655,False,0.038996,0.023472,1.036542,0.439434,-4.271655,4.334808,0.780045,37.952569,0,True,True,40.553647,-105.162512,6.278965,69.096392,2,FOILING,3,SUCCESS,Learning session
1.0.0,157500,2026-08-10-001,FOIL_001,48.914536,18.209524,24.139136,0.843761,43141.030341,24.808697,23.533376,22.720227,22.796781,22.844168,22.907822,22.969670,23.158013,22.471297,3857.404788,False,-0.018237,0.036750,1.025982,5.583279,0.968658,3.620755,0.780550,37.977311,0,True,True,40.553653,-105.162508,6.176929,69.132864,2,FOILING,3,SUCCESS,Learning session
1.0.0,157600,2026-08-10-001,FOIL_001,48.908187,18.351410,21.156715,0.797587,42949.191248,24.809597,23.533896,22.626766,22.843082,22.877422,22.901624,23.015394,23.103864,22.471581,3878.571727,False,-0.021475,0.047911,1.015047,-1.621528,-0.877354,3.034986,0.781060,38.002242,0,True,True,40.553650,-105.162498,6.257814,70.040369,2,FOILING,3,SUCCESS,Learning session
1.0.0,157700,2026-08-10-001,FOIL_001,48.870155,19.253912,23.668852,0.804506,43232.624815,24.810592,23.534460,22.710954,22.826066,22.873808,23.007657,23.053975,23.157231,22.471883,3852.584148,False,-0.002350,0.041290,1.021001,-4.482305,3.948634,3.263941,0.781595,38.028379,0,True,True,40.553656,-105.162493,6.168834,70.040014,2,FOILING,3,SUCCESS,Learning session
1.0.0,157800,2026-08-10-001,FOIL_001,48.969048,16.871971,21.286633,0.820044,43281.820877,24.811335,23.534910,22.689506,22.865038,22.839579,22.923950,23.057558,23.118448,22.472139,3847.416527,False,0.027436,-0.011060,1.012182,11.955745,-2.220825,-0.845794,0.782064,38.051330,0,True,True,40.553659,-105.162484,6.305856,68.459461,2,FOILING,3,SUCCESS,Learning session
1.0.0,157900,2026-08-10-001,FOIL_001,48.895873,18.615785,23.575707,0.821665,43130.000131,24.812262,23.535443,22.775705,22.824079,22.809621,23.035386,23.029995,23.078708,22.472428,3877.216427,False,-0.011446,0.044820,1.032525,-3.764746,7.868222,3.217747,0.782581,38.076614,0,True,True,40.553661,-105.162478,6.295953,68.878722,2,FOILING,3,SUCCESS,Learning session
1.0.0,158000,2026-08-10-001,FOIL_001,48.911954,18.219388,22.194336,0.820074,43338.351131,24.813146,23.535957,22.680364,22.760235,22.907878,22.933604,23.026501,23.099834,22.472710,3865.315447,False,0.028522,0.007544,1.024250,1.070486,9.766441,-0.677097,0.783087,38.101368,0,True,True,40.553663,-105.162473,6.187597,69.378133,2,FOILING,3,SUCCESS,Learning session
1.0.0,158100,2026-08-10-001,FOIL_001,48.933121,17.701608,22.200501,0.831290,43571.623195,24.813976,23.536445,22.642924,22.774452,22.872949,22.959046,23.022256,23.080822,22.472982,3840.462478,False,0.013554,0.065156,0.983775,-3.582105,-2.606611,-1.354992,0.783579,38.125429,0,True,True,40.553662,-105.162470,6.390489,69.085447,2,FOILING,3,SUCCESS,Learning session
1.0.0,158200,2026-08-10-001,FOIL_001,48.924661,17.894262,22.537675,0.814174,43148.823625,24.814826,23.536943,22.757400,22.790231,22.851744,22.927994,23.095960,23.114154,22.473257,3887.816983,False,-0.017848,-0.033776,0.983166,7.539972,2.026493,-0.931743,0.784076,38.149748,0,True,True,40.553666,-105.162456,6.237754,69.367013,2,FOILING,3,SUCCESS,Learning session
1.0.0,158300,2026-08-10-001,FOIL_001,48.897076,18.545599,23.268011,0.802534,43292.312968,24.815744,23.537473,22.699531,22.759472,22.865832,22.925072,23.050892,23.158392,22.473545,3850.568685,False,-0.088972,0.005687,0.959719,0.642935,4.887961,2.749602,0.784591,38.174937,0,True,True,40.553668,-105.162451,6.309566,69.666738,2,FOILING,3,SUCCESS,Learning session
1.0.0,158400,2026-08-10-001,FOIL_001,48.896828,18.540963,23.717223,0.804246,42259.738191,24.816661,23.538001,22.672513,22.790515,22.884498,22.957048,23.091301,23.088684,22.473833,3876.654014,False,-0.031705,0.084655,0.945291,-0.212367,-2.351089,2.273766,0.785106,38.200120,0,True,True,40.553667,-105.162439,6.215147,69.512549,2,FOILING,3,SUCCESS,Learning session
1.0.0,158500,2026-08-10-001,FOIL_001,48.915466,18.083359,21.732648,0.805780,42360.963222,24.817530,23.538508,22.679395,22.767813,22.844642,22.981672,23.082294,23.144087,22.474112,3822.143375,False,0.008810,-0.011116,0.943104,6.195108,-2.503729,0.496942,0.785608,38.224691,0,True,True,40.553674,-105.162437,6.133174,68.249005,2,FOILING,3,SUCCESS,Learning session
1.0.0,158600,2026-08-10-001,FOIL_001,48.896961,18.516891,23.211241,0.813179,42172.172655,24.818444,23.539036,22.725034,22.786742,22.892178,22.945972,23.035183,23.062013,22.474399,3879.389776,False,-0.073682,0.028007,1.008901,-6.971587,13.426360,1.356607,0.786122,38.249842,0,True,True,40.553674,-105.162431,6.225841,71.670763,2,FOILING,3,SUCCESS,Learning session
1.0.0,158700,2026-08-10-001,FOIL_001,48.922697,17.889182,23.175008,0.814027,42453.874191,24.819292,23.539533,22.699839,22.865136,22.811374,22.864414,23.062213,23.090007,22.474674,3890.145446,False,0.009423,0.019917,1.007056,-3.986642,2.514783,1.424755,0.786619,38.274153,0,True,True,40.553672,-105.162420,6.256788,72.294592,2,FOILING,3,SUCCESS,Learning session
1.0.0,158800,2026-08-10-001,FOIL_001,48.892545,18.602106,24.053897,0.806087,42912.287732,24.820214,23.540064,22.765723,22.777543,22.810999,22.998528,23.120641,23.111578,22.474963,3878.073848,False,-0.018276,0.045079,0.958322,4.906993,-7.830735,2.931357,0.787136,38.299417,0,True,True,40.553677,-105.162419,6.144717,69.510633,2,FOILING,3,SUCCESS,Learning session
1.0.0,158900,2026-08-10-001,FOIL_001,48.878473,18.929261,24.036001,0.816470,42777.043485,24.821171,23.540611,22.745265,22.830645,22.926902,22.986273,23.021879,23.155516,22.475258,3839.373869,False,0.049604,0.013998,1.001121,3.021561,-1.089269,-0.626100,0.787662,38.325118,0,True,True,40.553678,-105.162406,6.154394,71.257451,2,FOILING,3,SUCCESS,Learning session
1.0.0,159000,2026-08-10-001,FOIL_001,48.927742,17.736702,22.723648,0.822581,42648.150021,24.822001,23.541101,22.686005,22.760306,22.842653,22.916265,23.034573,23.138443,22.475530,3857.680699,False,-0.060362,-0.005711,0.993462,-1.936958,2.755724,3.571533,0.788155,38.349224,0,True,True,40.553679,-105.162407,6.281240,71.861353,2,FOILING,3,SUCCESS,Learning session
1.0.0,159100,2026-08-10-001,FOIL_001,48.936824,17.509013,21.259897,0.787695,42086.356908,24.822807,23.541579,22.738312,22.799419,22.870918,22.948563,23.074635,23.116854,22.475798,3843.751169,False,-0.048146,-0.039186,1.028553,0.660311,1.059232,5.220995,0.788641,38.373025,0,True,True,40.553684,-105.162390,6.043008,71.081769,2,FOILING,3,SUCCESS,Learning session
1.0.0,159200,2026-08-10-001,FOIL_001,48.909420,18.155812,22.486263,0.804689,42277.418481,24.823681,23.542088,22.713614,22.831700,22.868661,22.937587,23.062792,23.133913,22.476078,3878.527238,False,-0.050977,-0.008988,1.031473,-3.358732,1.526524,1.631800,0.789145,38.397691,0,True,True,40.553686,-105.162390,6.127226,72.890016,2,FOILING,3,SUCCESS,Learning session
1.0.0,159300,2026-08-10-001,FOIL_001,48.945124,17.289935,21.143754,0.789969,41656.184499,24.824463,23.542556,22.724146,22.783597,22.903781,23.003517,22.974740,23.186041,22.476342,3815.557959,False,-0.041309,0.054690,1.080876,3.757930,-0.092151,5.799699,0.789626,38.421198,0,True,True,40.553684,-105.162379,6.031046,71.213378,2,FOILING,3,SUCCESS,Learning session
1.0.0,159400,2026-08-10-001,FOIL_001,48.937900,17.453076,21.976624,0.778777,41960.888084,24.825262,23.543031,22.673194,22.842565,22.825309,22.909556,23.069356,23.101759,22.476608,3888.657931,False,0.044261,0.014568,1.101348,1.953685,10.771922,4.161735,0.790110,38.444924,0,True,True,40.553689,-105.162380,5.958808,72.098757,2,FOILING,3,SUCCESS,Learning session
1.0.0,159500,2026-08-10-001,FOIL_001,48.900308,18.344154,24.435820,0.811464,42153.317289,24.826155,23.543549,22.716810,22.813912,22.873158,22.972052,23.060601,23.094868,22.476892,3880.404923,False,0.031597,-0.006473,1.057870,0.114157,-1.956607,-0.524758,0.790620,38.469841,0,True,True,40.553690,-105.162363,6.143295,73.377878,2,FOILING,3,SUCCESS,Learning session
1.0.0,159600,2026-08-10-001,FOIL_001,48.883173,18.744869,24.341068,0.787532,41926.512114,24.827090,23.544086,22.717099,22.827078,22.871864,22.926391,23.026128,23.151879,22.477183,3860.108897,False,-0.051076,0.038310,1.040352,-5.798508,-0.412290,-3.390019,0.791141,38.495294,0,True,True,40.553686,-105.162364,5.998336,73.537302,2,FOILING,3,SUCCESS,Learning session
1.0.0,159700,2026-08-10-001,FOIL_001,48.932763,17.545089,22.280731,0.796684,42040.747435,24.827898,23.544566,22.734751,22.798374,22.841381,22.948390,23.081547,23.140892,22.477451,3888.630590,False,0.027817,0.095547,0.990192,2.216371,0.282617,6.124069,0.791628,38.519142,0,True,True,40.553688,-105.162347,6.099718,72.435774,2,FOILING,3,SUCCESS,Learning session
1.0.0,159800,2026-08-10-001,FOIL_001,48.860709,19.263590,23.778148,0.801860,42181.121531,24.828887,23.545128,22.694837,22.777094,22.867591,22.973204,23.026234,23.119054,22.477752,3838.277273,False,-0.008739,0.047697,1.039867,3.784756,3.543057,-3.607763,0.792163,38.545288,0,True,True,40.553695,-105.162346,6.230091,74.903959,2,FOILING,3,SUCCESS,Learning session
1.0.0,159900,2026-08-10-001,FOIL_001,48.936364,17.437889,21.617869,0.790624,41927.731669,24.829683,23.545602,22.693394,22.839625,22.830550,22.949475,23.099669,23.093208,22.478018,3846.706620,False,-0.069324,0.095656,0.951341,4.550760,-2.060748,3.701386,0.792648,38.568992,0,True,True,40.553697,-105.162342,5.956764,74.701050,2,FOILING,3,SUCCESS,Learning session
1.0.0,160000,2026-08-10-001,FOIL_001,48.950672,17.085378,21.671221,0.784941,41899.991059,24.830440,23.546059,22.704502,22.825186,22.901707,22.936453,23.048055,23.110609,22.478278,3889.128154,False,0.011567,0.088589,1.001343,-2.906771,-4.482629,5.223774,0.793122,38.592223,0,True,True,40.553694,-105.162335,6.040585,75.086389,2,FOILING,3,SUCCESS,Learning session
1.0.0,160100,2026-08-10-001,FOIL_001,48.910327,18.042099,22.401905,0.787669,41540.298525,24.831300,23.546562,22.768177,22.793627,22.869645,22.911875,23.063843,23.057675,22.478555,3860.299253,False,-0.017796,0.068695,0.995190,8.820257,-3.288138,2.305485,0.793623,38.616736,0,True,True,40.553696,-105.162326,6.112190,74.568646,2,FOILING,3,SUCCESS,Learning session
1.0.0,160200,2026-08-10-001,FOIL_001,48.904438,18.173011,22.545925,0.804479,42732.155748,24.832172,23.547071,22.713015,22.759087,22.875946,22.883189,23.061177,23.078893,22.478835,3854.264519,False,-0.047236,0.019377,0.943681,1.826628,-2.853484,4.230151,0.794128,38.641423,0,True,True,40.553697,-105.162316,6.185288,74.367325,2,FOILING,3,SUCCESS,Learning session
1.0.0,160300,2026-08-10-001,FOIL_001,48.897821,18.321352,23.709500,0.801858,41783.638095,24.833060,23.547587,22.716314,22.811958,22.843240,22.897619,23.077484,23.112183,22.479118,3868.728548,False,-0.078488,-0.047635,0.974986,-1.011261,6.423429,-0.656444,0.794637,38.666308,0,True,True,40.553698,-105.162314,6.085006,74.659002,2,FOILING,3,SUCCESS,Learning session
1.0.0,160400,2026-08-10-001,FOIL_001,48.963557,16.736318,20.574996,0.798462,41834.077740,24.833780,23.548026,22.759907,22.849629,22.895641,22.967896,23.003287,23.108188,22.479371,3858.939726,False,-0.005084,-0.040559,0.957702,-1.212342,-3.074180,-0.359243,0.795102,38.689071,0,True,True,40.553699,-105.162299,6.083694,75.914192,2,FOILING,3,SUCCESS,Learning session
1.0.0,160500,2026-08-10-001,FOIL_001,48.898239,18.291339,23.481879,0.773186,42056.637593,24.834664,23.548541,22.666552,22.808136,22.858321,22.999320,23.062256,23.187124,22.479653,3870.830972,False,0.018967,0.017964,0.992433,-8.832451,-3.469066,4.341119,0.795610,38.713916,0,True,True,40.553702,-105.162299,6.065070,75.216644,2,FOILING,3,SUCCESS,Learning session
1.0.0,160600,2026-08-10-001,FOIL_001,48.908406,18.037122,23.282516,0.791965,41842.414181,24.835521,23.549043,22.627815,22.776349,22.886220,22.927801,23.010697,23.097229,22.479930,3845.004421,False,-0.041722,-0.003472,1.008945,-9.757253,0.262709,-0.072429,0.796111,38.738421,0,True,True,40.553700,-105.162287,6.006844,76.271825,2,FOILING,3,SUCCESS,Learning session
1.0.0,160700,2026-08-10-001,FOIL_001,48.914143,17.889312,22.949476,0.782273,41608.768488,24.836362,23.549537,22.759881,22.826110,22.885008,22.931005,23.011667,23.113859,22.480205,3867.752381,False,0.010813,0.045908,0.935985,-0.706263,-0.247669,4.695591,0.796608,38.762728,0,True,True,40.553708,-105.162289,6.199900,74.836804,2,FOILING,3,SUCCESS,Learning session
1.0.0,160800,2026-08-10-001,FOIL_001,48.893247,18.380176,22.432460,0.790032,41371.204193,24.837255,23.550056,22.752536,22.768558,22.873447,22.956826,23.098792,23.143707,22.480489,3884.474348,False,0.023321,0.044748,0.961795,4.110734,-5.806284,-0.514796,0.797119,38.787691,0,True,True,40.553710,-105.162282,5.792627,75.287988,2,FOILING,3,SUCCESS,Learning session
1.0.0,160900,2026-08-10-001,FOIL_001,48.885962,18.544477,23.224589,0.819955,41556.119021,24.838164,23.550582,22.698796,22.738195,22.858741,22.951528,23.030314,23.107895,22.480776,3885.038982,False,0.041790,0.050808,0.953495,-8.299914,2.404195,6.785969,0.797634,38.812873,0,True,True,40.553707,-105.162269,6.150263,78.550507,2,FOILING,3,SUCCESS,Learning session
1.0.0,161000,2026-08-10-001,FOIL_001,48.940291,17.231750,21.710511,0.785456,41577.037624,24.838935,23.551045,22.727395,22.809683,22.853090,22.924276,23.058099,23.079930,22.481037,3829.193642,False,0.030647,0.026241,0.918838,1.911975,5.950171,4.505930,0.798112,38.836299,0,True,True,40.553709,-105.162262,6.122573,75.327423,2,FOILING,3,SUCCESS,Learning session
1.0.0,161100,2026-08-10-001,FOIL_001,48.940127,17.225853,20.665558,0.801148,41706.855396,24.839704,23.551507,22.740849,22.785969,22.924591,23.000843,22.996312,23.106590,22.481299,3840.654588,False,-0.028419,0.051241,1.033086,1.474405,4.945234,0.060699,0.798591,38.859716,0,True,True,40.553711,-105.162257,6.079047,76.114277,2,FOILING,3,SUCCESS,Learning session
1.0.0,161200,2026-08-10-001,FOIL_001,48.938672,17.250883,21.861912,0.777051,41512.790619,24.840476,23.551971,22.689367,22.800723,22.840447,22.990708,23.003015,23.132883,22.481561,3854.794487,False,-0.072500,0.022128,1.036704,0.932856,-0.291067,-0.535840,0.799070,38.883167,0,True,True,40.553710,-105.162242,5.846565,76.278961,2,FOILING,3,SUCCESS,Learning session
1.0.0,161300,2026-08-10-001,FOIL_001,48.883598,18.561112,23.514207,0.791936,41091.029043,24.841386,23.552497,22.707891,22.782956,22.880853,23.005411,23.078757,23.197709,22.481848,3883.873841,False,-0.078066,-0.003541,0.996281,1.886430,2.876791,2.292702,0.799586,38.908371,0,True,True,40.553711,-105.162244,6.186964,78.230913,2,FOILING,3,SUCCESS,Learning session
