schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,sim_attempt_id,sim_outcome,scenario
1.0.0,129500,2026-08-11-001,FOIL_004,49.056577,18.504753,23.244357,0.783358,40336.032908,24.426207,23.325095,22.355581,22.408649,22.513911,22.577325,22.646273,22.779025,22.365676,3857.727798,False,0.028413,-0.096702,1.028803,-4.330247,1.458472,-6.145285,0.596431,29.155593,0,True,True,40.552194,-105.163930,5.829973,225.411482,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,129600,2026-08-11-001,FOIL_004,49.118031,17.021711,22.874530,0.784479,40482.752297,24.427108,23.325600,22.383124,22.478489,22.573713,22.482564,22.674955,22.724415,22.365948,3860.657644,False,-0.006750,-0.056215,0.955373,1.318332,4.644933,-7.122121,0.596903,29.178817,0,True,True,40.552195,-105.163942,5.864928,225.962908,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,129699,2026-08-11-001,FOIL_004,49.106253,17.293893,22.923056,0.779864,40016.523150,24.428038,23.326118,22.411864,22.472064,22.518904,22.660706,22.676137,22.740661,22.366225,3886.505417,False,-0.021353,-0.031474,1.116193,2.141277,-0.195900,-7.897189,0.597384,29.202407,0,True,True,40.552185,-105.163939,5.793918,225.171968,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,129800,2026-08-11-001,FOIL_004,49.127222,16.782198,21.693115,0.774878,40322.626421,24.428914,23.326610,22.383067,22.478726,22.492875,22.597532,22.695720,22.738552,22.366492,3861.839660,False,0.058831,-0.091213,1.035947,5.995017,-1.005042,-8.112422,0.597850,29.225309,0,True,True,40.552184,-105.163950,5.821062,223.879049,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,129900,2026-08-11-001,FOIL_004,49.082930,17.833064,22.483473,0.777634,40565.978059,24.429900,23.327154,22.365855,22.460708,22.564226,22.618612,22.651637,22.695028,22.366779,3825.131540,False,0.040723,-0.043227,0.989758,0.315345,-2.139686,-5.453663,0.598345,29.249623,0,True,True,40.552180,-105.163951,5.847879,224.776534,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130000,2026-08-11-001,FOIL_004,49.124339,16.831421,20.551898,0.770107,40813.738174,24.430780,23.327649,22.337687,22.485671,22.568140,22.578494,22.659755,22.774112,22.367047,3842.811551,False,-0.004804,-0.079034,1.050944,0.907560,3.600325,-12.606776,0.598813,29.272591,0,True,True,40.552178,-105.163951,5.787767,222.360330,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130100,2026-08-11-001,FOIL_004,49.080965,17.860314,22.823082,0.765044,40277.024211,24.431769,23.328193,22.403421,22.447091,22.519704,22.607468,22.752936,22.714114,22.367334,3921.841107,False,-0.017210,-0.050814,1.049122,0.386624,-2.801622,-4.980095,0.599309,29.296941,0,True,True,40.552172,-105.163957,5.838136,221.270016,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130199,2026-08-11-001,FOIL_004,49.124544,16.806697,22.085865,0.766201,40233.047517,24.432645,23.328686,22.388135,22.481093,22.517004,22.586566,22.665235,22.745360,22.367602,3862.173547,False,0.073173,-0.064575,0.983799,3.680858,8.698503,-6.591694,0.599776,29.319875,0,True,True,40.552170,-105.163964,5.808033,221.931948,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130300,2026-08-11-001,FOIL_004,49.022287,19.248316,23.757123,0.790919,41313.862587,24.433781,23.329298,22.365845,22.438345,22.528710,22.624714,22.657540,22.748126,22.367916,3847.720604,False,-0.026779,-0.122897,0.950554,6.154027,0.647690,-7.595547,0.600311,29.346086,0,True,True,40.552161,-105.163967,6.043499,219.118352,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130400,2026-08-11-001,FOIL_004,49.123173,16.818921,20.735501,0.756012,40244.103412,24.434658,23.329791,22.366346,22.376366,22.583028,22.659852,22.693412,22.787587,22.368183,3844.240294,False,-0.063294,-0.071896,0.978408,-7.350169,-1.641736,-5.998219,0.600778,29.369036,0,True,True,40.552159,-105.163973,5.674315,219.791692,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130500,2026-08-11-001,FOIL_004,49.035315,18.914819,24.136641,0.771358,40475.249352,24.435758,23.330386,22.409898,22.413503,22.549565,22.558001,22.718592,22.779347,22.368491,3849.588815,False,0.040136,-0.104871,1.060047,1.489144,6.725123,-2.873440,0.601303,29.394799,0,True,True,40.552159,-105.163974,5.886995,218.194370,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130600,2026-08-11-001,FOIL_004,49.063132,18.236569,22.572936,0.761140,40224.898719,24.436785,23.330948,22.377830,22.434941,22.557558,22.499320,22.608980,22.709419,22.368786,3862.247163,False,0.024943,-0.106745,1.041813,-1.441814,-4.138587,-6.037767,0.601810,29.419653,0,True,True,40.552149,-105.163986,5.864167,217.649529,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130699,2026-08-11-001,FOIL_004,49.038987,18.805393,23.618202,0.798022,41057.384812,24.437872,23.331538,22.443175,22.520399,22.519177,22.650927,22.694084,22.797230,22.369092,3856.797529,False,-0.026444,-0.059016,0.975234,1.771829,9.130753,-11.723626,0.602332,29.445270,0,True,True,40.552146,-105.163986,5.892538,214.772052,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130800,2026-08-11-001,FOIL_004,49.098163,17.375974,22.126460,0.752238,40052.502314,24.438807,23.332058,22.367889,22.448008,22.529537,22.601756,22.673200,22.737149,22.369370,3865.058158,False,-0.005575,-0.082738,1.020237,6.906764,-5.859233,-4.580946,0.602815,29.468968,0,True,True,40.552146,-105.163992,5.905634,215.720293,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,130900,2026-08-11-001,FOIL_004,49.043912,18.666506,22.979997,0.760902,40405.386314,24.439878,23.332640,22.353354,22.409235,22.582928,22.569646,22.643658,22.698379,22.369673,3851.450668,False,0.064295,-0.048140,0.954963,4.077090,-5.256159,-4.721126,0.603333,29.494398,0,True,True,40.552141,-105.163999,5.921585,214.394390,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131000,2026-08-11-001,FOIL_004,49.102559,17.250137,21.322293,0.755380,39721.670180,24.440799,23.333154,22.330976,22.502901,22.503679,22.604133,22.650616,22.774130,22.369948,3869.679079,False,0.035130,-0.104560,0.962577,9.357568,-5.565379,-11.195261,0.603813,29.517926,0,True,True,40.552135,-105.163994,5.898018,216.002615,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131100,2026-08-11-001,FOIL_004,49.002306,19.645199,24.287594,0.768186,40192.976085,24.441974,23.333784,22.330542,22.464819,22.515824,22.593118,22.663483,22.724308,22.370270,3866.500340,False,0.107449,-0.080353,0.970831,0.612797,9.122482,-10.041050,0.604358,29.544667,0,True,True,40.552133,-105.164003,5.784211,212.026765,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131200,2026-08-11-001,FOIL_004,49.139018,16.356951,20.765862,0.768407,40664.092679,24.442798,23.334254,22.344743,22.486223,22.431000,22.573887,22.689954,22.789881,22.370528,3883.243604,False,-0.034040,-0.055222,0.956377,0.028529,-5.177130,-13.187054,0.604813,29.566994,0,True,True,40.552123,-105.164007,5.802418,211.623092,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131300,2026-08-11-001,FOIL_004,49.113690,16.953342,21.919767,0.780854,40368.630389,24.443686,23.334753,22.416887,22.417145,22.554122,22.572281,22.662264,22.741073,22.370798,3869.060970,False,-0.049368,-0.076579,0.994953,-2.768357,-2.902546,-11.160124,0.605283,29.590123,0,True,True,40.552121,-105.164010,5.782040,213.675643,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131400,2026-08-11-001,FOIL_004,49.036645,18.790029,23.583950,0.773496,40092.885773,24.444769,23.335341,22.290964,22.393535,22.565073,22.616606,22.709817,22.741555,22.371103,3860.221538,False,0.002688,-0.045012,1.031877,4.897810,-6.023330,-6.585233,0.605805,29.615717,0,True,True,40.552119,-105.164013,5.934263,213.355407,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131500,2026-08-11-001,FOIL_004,49.087664,17.555991,22.255732,0.754378,40003.049927,24.445721,23.335869,22.354107,22.440803,22.568298,22.528449,22.684328,22.742931,22.371384,3887.787947,False,0.063119,-0.088865,1.011468,3.847980,0.618434,-8.127669,0.606293,29.639655,0,True,True,40.552111,-105.164016,5.790123,211.458438,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131600,2026-08-11-001,FOIL_004,49.087182,17.557506,22.672711,0.772033,40725.792173,24.446672,23.336397,22.306540,22.438412,22.560112,22.622047,22.668846,22.725440,22.371665,3832.984137,False,0.051363,-0.096751,1.016724,2.783210,3.997981,-9.075186,0.606781,29.663596,0,True,True,40.552109,-105.164025,5.775252,208.861762,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131700,2026-08-11-001,FOIL_004,48.983283,20.041337,25.174745,0.767280,40981.650318,24.447886,23.337044,22.378680,22.502920,22.531650,22.626025,22.720562,22.765522,22.371994,3841.263528,False,-0.006598,-0.053430,1.063679,-4.683478,2.302941,-7.984154,0.607338,29.690865,0,True,True,40.552100,-105.164021,6.022400,209.525616,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131800,2026-08-11-001,FOIL_004,49.063727,18.098091,23.623000,0.785896,40629.519339,24.448894,23.337598,22.345975,22.464842,22.482965,22.518667,22.672648,22.761537,22.372286,3868.828527,False,-0.043565,-0.019206,1.023912,-4.403158,0.518399,-7.108961,0.607840,29.715530,0,True,True,40.552100,-105.164030,5.975868,208.084001,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,131900,2026-08-11-001,FOIL_004,49.102944,17.148306,22.149223,0.764696,40195.344951,24.449801,23.338106,22.433057,22.454399,22.543431,22.615233,22.685637,22.766948,22.372559,3866.873372,False,0.026667,-0.091057,0.960483,-0.346532,-3.970985,-13.907436,0.608317,29.738920,0,True,True,40.552093,-105.164034,5.838389,206.993714,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132000,2026-08-11-001,FOIL_004,49.054795,18.292110,24.186366,0.752254,40379.608320,24.450828,23.338669,22.378828,22.480463,22.557029,22.583436,22.632388,22.784309,22.372855,3847.321222,False,0.019985,-0.017840,1.077769,4.568670,3.580305,-12.248669,0.608825,29.763846,0,True,True,40.552095,-105.164034,5.951463,205.511830,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132100,2026-08-11-001,FOIL_004,49.128909,16.506951,20.631086,0.793954,40657.131720,24.451666,23.339145,22.381267,22.494817,22.429854,22.552075,22.729994,22.734996,22.373115,3872.477729,False,0.011568,-0.108490,1.096590,-0.037624,-1.495147,-8.859451,0.609283,29.786373,0,True,True,40.552083,-105.164045,5.998280,204.945206,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132200,2026-08-11-001,FOIL_004,49.020985,19.083568,24.461637,0.782162,40561.527809,24.452777,23.339746,22.353504,22.436113,22.514461,22.602585,22.708056,22.760101,22.373426,3859.713339,False,0.060398,-0.151734,1.049442,-4.432055,4.305130,-4.347103,0.609813,29.812358,0,True,True,40.552084,-105.164038,5.922157,204.757285,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132300,2026-08-11-001,FOIL_004,49.078533,17.692309,23.893420,0.778493,41037.311696,24.453740,23.340280,22.415759,22.523486,22.568057,22.665451,22.725226,22.763927,22.373709,3849.744890,False,-0.019336,-0.061892,1.012976,3.744823,-0.378355,-8.455572,0.610305,29.836478,0,True,True,40.552074,-105.164046,5.746172,203.203532,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132400,2026-08-11-001,FOIL_004,49.018859,19.113587,24.497782,0.771289,40424.031288,24.454853,23.340882,22.396842,22.521422,22.523198,22.611637,22.567283,22.743959,22.374020,3844.411152,False,-0.050892,-0.035596,1.030880,-7.505745,-2.466872,-5.430808,0.610836,29.862504,0,True,True,40.552069,-105.164052,5.708892,203.249687,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132500,2026-08-11-001,FOIL_004,49.075264,17.749611,22.145846,0.768481,40308.544117,24.455821,23.341418,22.384847,22.473583,22.555947,22.584971,22.710280,22.752734,22.374305,3860.682844,False,0.050730,-0.054383,0.979946,-5.551367,8.356247,-5.969698,0.611329,29.886700,0,True,True,40.552065,-105.164043,5.755630,201.036111,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132600,2026-08-11-001,FOIL_004,49.063636,18.018134,22.996634,0.786135,41314.495060,24.456818,23.341967,22.427104,22.437589,22.529490,22.591944,22.676861,22.803164,22.374595,3884.230842,False,0.030498,-0.078054,1.014471,-0.770854,-2.187722,-5.286601,0.611829,29.911257,0,True,True,40.552064,-105.164053,6.032667,200.035986,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132700,2026-08-11-001,FOIL_004,49.032949,18.743889,22.890862,0.766154,40319.714376,24.457891,23.342551,22.395984,22.485279,22.547388,22.608976,22.634872,22.801742,22.374899,3855.022382,False,-0.022332,-0.126178,0.961260,4.516623,5.477633,-4.338835,0.612350,29.936787,0,True,True,40.552056,-105.164052,5.875129,198.996086,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132800,2026-08-11-001,FOIL_004,49.105406,16.996743,21.411019,0.773623,40804.741116,24.458778,23.343050,22.401034,22.522806,22.464759,22.630060,22.659802,22.775697,22.375169,3889.688230,False,0.041369,-0.092424,0.920771,-6.942258,-4.148764,-12.559306,0.612822,29.959971,0,True,True,40.552053,-105.164054,5.826598,197.800243,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,132900,2026-08-11-001,FOIL_004,49.044423,18.448133,23.553993,0.778881,40811.559987,24.459819,23.343620,22.401863,22.466939,22.587612,22.603912,22.664054,22.727510,22.375467,3856.146016,False,-0.045511,-0.084825,0.918411,3.250219,3.636391,-8.053344,0.613334,29.985103,0,True,True,40.552049,-105.164060,6.057498,196.615957,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133000,2026-08-11-001,FOIL_004,49.041136,18.516440,22.306064,0.758519,40446.199602,24.460866,23.344192,22.341806,22.527320,22.539324,22.622003,22.664461,22.777883,22.375766,3838.272688,False,0.005273,-0.097314,0.876988,-1.425323,1.857231,-8.237574,0.613849,30.010328,0,True,True,40.552041,-105.164060,5.984846,197.712340,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133100,2026-08-11-001,FOIL_004,49.053366,18.212511,23.438246,0.782090,41512.416762,24.461882,23.344750,22.445584,22.442212,22.505124,22.564296,22.665807,22.785082,22.376059,3859.148428,False,0.068382,-0.104181,0.990816,2.710911,3.376108,-7.340834,0.614355,30.035144,0,True,True,40.552033,-105.164059,6.032009,196.251150,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133200,2026-08-11-001,FOIL_004,49.071013,17.779085,22.293599,0.756134,41139.179737,24.462850,23.345286,22.382644,22.432772,22.603735,22.582774,22.738972,22.717774,22.376344,3833.694742,False,-0.042642,-0.077203,0.979967,-1.444358,6.302173,-7.626440,0.614849,30.059378,0,True,True,40.552030,-105.164069,5.935539,196.687609,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133300,2026-08-11-001,FOIL_004,49.087152,17.382355,21.416882,0.766567,40729.744273,24.463776,23.345804,22.385786,22.446330,22.529161,22.644829,22.680165,22.742908,22.376622,3859.478585,False,0.003132,-0.127113,0.985196,4.892581,5.296373,-5.559461,0.615331,30.083080,0,True,True,40.552023,-105.164066,5.777686,192.673274,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133400,2026-08-11-001,FOIL_004,49.114082,16.727937,21.915456,0.782602,40675.616708,24.464633,23.346289,22.389768,22.460993,22.587541,22.551276,22.619386,22.828355,22.376886,3867.212940,False,0.013894,-0.113246,1.020801,-1.831234,7.444261,-11.100524,0.615796,30.105901,0,True,True,40.552020,-105.164074,5.909194,194.145365,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133500,2026-08-11-001,FOIL_004,49.116798,16.653428,22.290738,0.793836,41229.259529,24.465480,23.346771,22.458212,22.449139,22.585667,22.685025,22.734671,22.757287,22.377149,3834.012678,False,0.107508,-0.141178,0.913494,-6.248725,2.262252,-9.368284,0.616259,30.128622,0,True,True,40.552017,-105.164071,5.824367,192.259716,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133600,2026-08-11-001,FOIL_004,48.997303,19.508643,23.281586,0.786478,41608.479845,24.466631,23.347391,22.423584,22.444270,22.540599,22.580550,22.610077,22.752498,22.377467,3881.540159,False,0.025314,-0.057476,1.028003,-9.193709,1.464013,-6.479324,0.616801,30.155174,0,True,True,40.552009,-105.164068,6.177694,193.209915,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133700,2026-08-11-001,FOIL_004,49.063660,17.904968,23.861598,0.779185,41495.001803,24.467612,23.347933,22.415958,22.452767,22.515901,22.574474,22.707472,22.777903,22.377755,3870.492798,False,-0.054974,-0.077755,0.961464,0.366534,5.225192,-10.974029,0.617298,30.179577,0,True,True,40.552007,-105.164072,5.944584,190.353196,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133800,2026-08-11-001,FOIL_004,49.020016,18.941653,23.482155,0.769076,40988.937096,24.468702,23.348525,22.355626,22.501541,22.541635,22.599875,22.685410,22.783738,22.378062,3854.296505,False,0.009398,-0.136791,0.990529,-3.210560,5.350341,-5.019190,0.617824,30.205369,0,True,True,40.551994,-105.164072,5.839023,191.865533,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,133900,2026-08-11-001,FOIL_004,49.044469,18.344028,22.945048,0.783139,41380.859309,24.469728,23.349088,22.414422,22.454918,22.567175,22.625110,22.648080,22.770255,22.378357,3867.236964,False,0.007342,-0.107479,1.096642,-0.339352,0.102717,-5.292850,0.618334,30.230360,0,True,True,40.551993,-105.164076,6.064968,189.165780,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134000,2026-08-11-001,FOIL_004,49.091326,17.210811,21.304739,0.787493,41308.721258,24.470633,23.349596,22.442736,22.494228,22.531921,22.585726,22.697753,22.775445,22.378631,3850.399588,False,-0.082328,-0.114797,1.029891,0.197414,0.611713,-10.631133,0.618812,30.253829,0,True,True,40.551988,-105.164073,6.052047,188.373453,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134100,2026-08-11-001,FOIL_004,49.067668,17.767560,22.321971,0.779856,41357.396995,24.471597,23.350131,22.408416,22.457896,22.508171,22.576792,22.756857,22.791427,22.378916,3874.097090,False,0.072246,-0.119660,1.028753,-4.317906,-4.373639,-5.670382,0.619305,30.278046,0,True,True,40.551984,-105.164071,5.956515,186.395037,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134200,2026-08-11-001,FOIL_004,48.996022,19.476600,24.757534,0.802761,41546.990740,24.472743,23.350748,22.408049,22.444235,22.540916,22.652151,22.639425,22.756790,22.379233,3844.251047,False,0.011732,-0.052649,1.038816,6.499598,-9.075141,-6.571592,0.619846,30.304554,0,True,True,40.551976,-105.164077,5.893660,188.576648,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134300,2026-08-11-001,FOIL_004,49.037205,18.476660,23.871267,0.768226,41416.227672,24.473781,23.351317,22.355081,22.419458,22.466464,22.561828,22.652567,22.763595,22.379531,3862.670643,False,-0.048690,-0.065656,0.994709,-5.799529,-1.046033,-7.920719,0.620360,30.329722,0,True,True,40.551972,-105.164079,5.946531,187.025427,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134400,2026-08-11-001,FOIL_004,49.055290,18.032405,22.689785,0.782973,41285.891652,24.474773,23.351864,22.341245,22.506552,22.491358,22.636014,22.701522,22.811449,22.379820,3878.022131,False,0.050639,0.028096,1.022485,0.231090,-7.953480,-8.626201,0.620860,30.354294,0,True,True,40.551965,-105.164082,5.983337,184.082889,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134500,2026-08-11-001,FOIL_004,49.051527,18.112315,22.943474,0.785707,41756.959934,24.475772,23.352416,22.342406,22.473380,22.572109,22.556038,22.703990,22.814292,22.380111,3841.949429,False,0.034320,-0.127080,0.951605,-2.153739,0.825877,-7.559229,0.621364,30.378972,0,True,True,40.551957,-105.164074,6.022285,181.744044,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134600,2026-08-11-001,FOIL_004,49.068253,17.701102,22.265335,0.791796,41380.476467,24.476727,23.352947,22.450557,22.454986,22.583061,22.604619,22.713764,22.771337,22.380394,3872.081459,False,-0.034463,-0.061539,1.027253,2.648846,3.411480,-9.197007,0.621855,30.403099,0,True,True,40.551953,-105.164079,6.054188,182.991299,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134700,2026-08-11-001,FOIL_004,49.117399,16.514713,20.551059,0.788006,41607.573702,24.477556,23.353420,22.416041,22.469196,22.528401,22.631505,22.699001,22.795329,22.380654,3850.273331,False,-0.027115,-0.061723,0.973555,-3.896299,1.410950,-7.021047,0.622314,30.425631,0,True,True,40.551952,-105.164079,6.061106,181.179814,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134800,2026-08-11-001,FOIL_004,49.016106,18.932177,23.387908,0.791309,41712.698237,24.478641,23.354010,22.372269,22.454786,22.485735,22.606486,22.725481,22.730505,22.380961,3853.414792,False,0.028521,-0.104479,0.939923,2.673175,-3.833123,-11.434652,0.622840,30.451409,0,True,True,40.551945,-105.164074,5.891486,178.570259,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,134900,2026-08-11-001,FOIL_004,49.072854,17.560524,22.271985,0.771762,41394.794758,24.479580,23.354534,22.414611,22.401298,22.506524,22.594183,22.714128,22.784119,22.381241,3865.017930,False,0.072058,-0.136729,0.969639,0.851768,5.778572,-9.860740,0.623328,30.475346,0,True,True,40.551939,-105.164080,5.882283,177.711591,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135000,2026-08-11-001,FOIL_004,48.983279,19.699938,25.568865,0.801241,41961.736136,24.480746,23.355161,22.396007,22.509317,22.516945,22.633405,22.692663,22.766253,22.381563,3828.779508,False,-0.039857,-0.086569,0.931440,-3.135812,7.173370,-13.970217,0.623875,30.502151,0,True,True,40.551937,-105.164081,6.144705,178.357866,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135100,2026-08-11-001,FOIL_004,49.077533,17.427189,21.531767,0.793809,41548.122358,24.481670,23.355679,22.395004,22.497086,22.522485,22.616469,22.699511,22.797765,22.381840,3867.562942,False,-0.062396,-0.088186,0.936315,-12.998084,6.180499,-9.125128,0.624359,30.525909,0,True,True,40.551933,-105.164076,6.044741,176.972436,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135200,2026-08-11-001,FOIL_004,49.036308,18.405263,23.062694,0.792516,41449.181733,24.482698,23.356243,22.389771,22.436056,22.608899,22.602462,22.709268,22.783448,22.382136,3853.885676,False,-0.004640,-0.094844,0.913886,0.184493,4.874462,-10.719814,0.624870,30.550979,0,True,True,40.551922,-105.164076,6.141139,174.701876,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135300,2026-08-11-001,FOIL_004,48.999339,19.282175,23.662005,0.794828,41871.591901,24.483818,23.356849,22.372601,22.496961,22.569286,22.594850,22.722730,22.754509,22.382450,3852.624053,False,0.004692,-0.063853,1.016092,-2.430201,0.627658,-12.233324,0.625406,30.577224,0,True,True,40.551919,-105.164071,6.074476,174.986352,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135400,2026-08-11-001,FOIL_004,49.103353,16.777766,21.259212,0.772835,41249.900044,24.484672,23.357335,22.364474,22.472277,22.510934,22.611638,22.727982,22.870806,22.382715,3897.953114,False,-0.005544,-0.120386,0.979323,1.696606,-0.674650,-15.563030,0.625872,30.600108,0,True,True,40.551910,-105.164072,6.015294,175.199316,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135500,2026-08-11-001,FOIL_004,49.046658,18.125936,22.491859,0.809421,42038.065852,24.485669,23.357885,22.387451,22.420580,22.527953,22.566926,22.722935,22.749141,22.383005,3840.916690,False,0.036676,-0.126136,0.963360,0.397356,-2.054463,-11.912206,0.626375,30.624803,0,True,True,40.551908,-105.164072,6.226005,170.527361,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135600,2026-08-11-001,FOIL_004,49.012541,18.934100,23.149511,0.781314,41299.840668,24.486752,23.358475,22.477506,22.456248,22.526290,22.580561,22.658803,22.788559,22.383312,3856.901671,False,0.010481,-0.141895,0.978035,0.325499,-8.439700,-10.706954,0.626901,30.650581,0,True,True,40.551901,-105.164070,5.970287,172.325843,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135700,2026-08-11-001,FOIL_004,48.967021,20.017160,24.436404,0.797639,41978.056620,24.487949,23.359116,22.459777,22.530654,22.528877,22.577380,22.700758,22.775818,22.383639,3841.217403,False,0.055323,-0.080753,1.062305,-3.503717,3.449011,-16.156958,0.627457,30.677808,0,True,True,40.551895,-105.164077,6.124016,172.442533,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135800,2026-08-11-001,FOIL_004,49.046652,18.093486,22.700036,0.787412,41796.866197,24.488941,23.359665,22.377630,22.456751,22.515556,22.639514,22.654986,22.764275,22.383929,3851.366357,False,0.012490,-0.116420,0.997117,-5.121675,6.258144,-12.410564,0.627960,30.702459,0,True,True,40.551890,-105.164071,6.266120,170.743026,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,135900,2026-08-11-001,FOIL_004,48.942350,20.589008,25.394772,0.788497,42159.704205,24.490198,23.360333,22.424358,22.494403,22.551475,22.658402,22.648321,22.729795,22.384267,3860.960142,False,0.036132,-0.132065,1.041084,2.331537,-3.562833,-10.464550,0.628532,30.730450,0,True,True,40.551888,-105.164069,6.251521,167.354865,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,136000,2026-08-11-001,FOIL_004,48.991654,19.391384,24.974319,0.797931,42136.255184,24.491327,23.360944,22.349098,22.485781,22.601560,22.657756,22.713429,22.765942,22.384582,3862.411666,False,0.000064,-0.070959,1.048560,-2.897111,0.750778,-10.308046,0.629071,30.756839,0,True,True,40.551874,-105.164067,6.133536,169.083807,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,136100,2026-08-11-001,FOIL_004,49.083745,17.171785,21.970944,0.810198,42186.789266,24.492220,23.361447,22.316228,22.504814,22.527249,22.658366,22.724007,22.769426,22.384855,3845.217248,False,0.021290,-0.095189,1.007741,-2.196893,3.447925,-10.328277,0.629548,30.780252,0,True,True,40.551873,-105.164069,5.894662,168.123407,2,FOILING,2,SUCCESS,Commissioning repeat
1.0.0,136200,2026-08-11-001,FOIL_004,48.976523,19.734101,25.792934,0.788750,42642.745753,24.493385,23.362075,22.408889,22.435809,22.581925,22.629546,22.623717,22.816456,22.385176,3890.780980,False,0.044880,-0.123388,0.988623,3.982207,-5.131913,-9.742131,0.630096,30.807099,0,True,True,40.551869,-105.164063,6.275929,166.736445,2,FOILING,2,SUCCESS,Commissioning repeat
